customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00173,Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,29.22,1859.13,No
CUST-00174,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,Yes,Electronic check,50.34,321.52,No
CUST-00175,Male,0,Yes,Yes,35,No,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,29.55,1005.33,No
CUST-00176,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,75.05,597.74,Yes
CUST-00177,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,38.6,1116.83,No
CUST-00178,Male,0,Yes,No,33,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,One year,Yes,Mailed check,34.84,1132.05,No
CUST-00179,Female,1,Yes,No,36,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,46.46,1699.57,No
CUST-00180,Male,1,No,No,49,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),54.84,2606.35,No
CUST-00181,Female,0,No,Yes,26,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,56.82,1466.72,Yes
CUST-00182,Female,1,No,No,23,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,97.78,2247.24,Yes
CUST-00183,Male,1,No,No,18,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),20.35,331.47,No
CUST-00184,Female,1,No,Yes,17,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Mailed check,67.43,1069.2,Yes
CUST-00185,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),20.04,141.44,No
CUST-00186,Female,0,Yes,Yes,5,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,33.0,148.59,No
CUST-00187,Male,1,Yes,No,9,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),79.64,746.03,Yes
CUST-00188,Female,0,Yes,Yes,2,No,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,89.69,193.93,Yes
CUST-00189,Male,0,No,No,20,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.29,2044.87,Yes
CUST-00190,Male,0,Yes,No,70,Yes,Yes,No,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),63.57,4284.5,No
CUST-00191,Male,0,No,No,33,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),44.5,1453.77,No
CUST-00192,Male,0,No,Yes,29,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Two year,No,Mailed check,87.24,2606.22,Yes
CUST-00193,Male,0,No,No,27,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,29.29,819.37,No
CUST-00194,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),67.63,740.89,No
CUST-00195,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.37,2592.93,No
CUST-00196,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),71.46,3529.78,No
CUST-00197,Male,0,No,No,3,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),64.38,187.82,No
CUST-00198,Female,0,No,Yes,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.81,677.71,Yes
CUST-00199,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,64.1,65.8,Yes
CUST-00200,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.53,858.16,Yes
CUST-00201,Female,1,No,No,58,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),71.94,4359.52,No
CUST-00202,Male,0,Yes,No,56,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.85,3602.37,No
CUST-00203,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,46.09,2212.86,No
CUST-00204,Female,0,No,No,50,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.09,3656.34,No
CUST-00205,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Mailed check,23.25,350.62,No
CUST-00206,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,71.94,230.63,Yes
CUST-00207,Female,0,Yes,No,28,Yes,No,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,68.64,2090.7,No
CUST-00208,Female,0,No,No,44,No,No phone service,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),33.71,1490.82,No
CUST-00209,Female,0,No,No,44,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),22.26,1027.01,No
CUST-00210,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.82,3556.85,No
CUST-00211,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),31.99,742.67,No
CUST-00212,Female,0,Yes,No,15,No,No phone service,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,77.43,1222.72,Yes
CUST-00213,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),20.55,691.59,No
CUST-00214,Female,0,No,No,18,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,Two year,Yes,Mailed check,33.79,599.52,No
CUST-00215,Male,0,Yes,No,53,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.52,1264.29,No
CUST-00216,Male,0,No,No,10,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,66.96,720.02,No
CUST-00217,Female,0,Yes,Yes,29,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),54.72,1630.12,No
CUST-00218,Male,0,Yes,Yes,9,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No,Two year,No,Bank transfer (automatic),78.99,704.46,Yes
CUST-00219,Female,0,No,No,55,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,77.76,4578.95,No
CUST-00220,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),56.61,1135.49,No
CUST-00221,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.83,829.06,Yes
CUST-00222,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),73.65,673.44,Yes
CUST-00223,Female,1,Yes,No,7,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),71.98,522.59,No
CUST-00224,Female,0,Yes,No,8,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.31,591.97,Yes
CUST-00225,Female,0,No,Yes,56,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),73.61,3966.37,No
CUST-00226,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,63.13,1573.33,Yes
CUST-00227,Male,0,Yes,No,10,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,81.45,877.6,Yes
CUST-00228,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.47,1270.01,Yes
CUST-00229,Male,0,No,No,21,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.07,1339.7,Yes
CUST-00230,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,80.25,2172.12,Yes
CUST-00231,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,67.1,1267.43,Yes
CUST-00232,Male,0,Yes,Yes,3,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,46.14,129.21,No
CUST-00233,Female,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),86.07,2251.97,Yes
CUST-00234,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,43.34,2246.01,No
CUST-00235,Male,0,Yes,Yes,42,No,No,No,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,76.78,2975.75,No
CUST-00236,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),58.29,2220.09,No
CUST-00237,Male,1,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,66.82,1072.89,No
CUST-00238,Male,1,Yes,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),22.23,233.1,No
CUST-00239,Female,1,No,No,2,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),87.68,174.67,Yes
CUST-00240,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,45.06,1189.88,No
CUST-00241,Male,0,No,Yes,38,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.23,2508.55,No
CUST-00242,Female,0,Yes,No,18,No,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.56,1702.77,Yes
CUST-00243,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,73.63,1223.52,No
CUST-00244,Female,0,No,No,9,No,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),59.59,541.65,No
CUST-00245,Male,0,No,No,15,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.01,1399.73,Yes
CUST-00246,Female,1,No,No,20,No,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),38.21,828.6,No
CUST-00247,Female,0,No,No,16,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,38.66,605.23,No
CUST-00248,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.2,1642.5,No
CUST-00249,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,96.48,2119.94,Yes
CUST-00250,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,47.83,694.35,No
CUST-00251,Female,1,No,No,50,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,47.21,2137.33,No
CUST-00252,Male,1,No,No,25,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,44.72,1141.34,No
CUST-00253,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),62.19,1680.26,No
CUST-00254,Female,0,Yes,No,8,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.88,603.82,Yes
CUST-00255,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,25.34,238.05,No
CUST-00256,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),74.28,768.97,Yes
CUST-00257,Female,0,No,No,42,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),45.51,2029.8,No
CUST-00258,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,59.32,544.16,No
CUST-00259,Female,0,Yes,No,26,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,96.47,2439.86,Yes
CUST-00260,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.04,187.77,No
CUST-00261,Female,0,No,No,1,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.34,62.67,Yes
CUST-00262,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,52.7,163.87,No
CUST-00263,Male,0,No,No,13,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,One year,No,Mailed check,70.97,918.11,No
CUST-00264,Male,0,No,Yes,25,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),69.42,1861.27,No
CUST-00265,Male,1,No,Yes,26,No,Yes,No,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,99.53,2607.27,Yes
CUST-00266,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),57.59,3241.04,No
CUST-00267,Male,1,No,No,34,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,71.94,2318.19,No
CUST-00268,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),68.2,617.53,No
CUST-00269,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,27.48,758.47,No
CUST-00270,Male,0,Yes,No,56,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,46.14,2431.02,No
CUST-00271,Male,0,No,No,7,No,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),51.09,381.64,No
CUST-00272,Male,0,No,Yes,22,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,63.6,1408.41,Yes
CUST-00273,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),61.93,237.25,Yes
CUST-00274,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,Yes,Electronic check,55.55,292.95,Yes
CUST-00275,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,37.85,1902.68,No
CUST-00276,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,40.21,80.46,No
CUST-00277,Female,0,No,No,27,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Two year,Yes,Electronic check,71.4,1804.73,No
CUST-00278,Male,0,No,No,4,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.05,413.46,Yes
CUST-00279,Female,1,Yes,No,42,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),68.74,2978.9,No
CUST-00280,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.83,320.56,No
CUST-00281,Male,1,No,No,7,Yes,No,DSL,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),77.14,568.03,No
CUST-00282,Male,0,Yes,No,38,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,49.51,1882.48,No
CUST-00283,Male,0,Yes,No,71,Yes,Yes,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),25.8,1652.19,No
CUST-00284,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,68.0,210.8,No
CUST-00285,Female,0,No,Yes,22,Yes,No,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,80.41,1627.76,Yes
CUST-00286,Male,0,Yes,No,57,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,42.83,2666.63,No
CUST-00287,Male,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,63.45,964.29,Yes
CUST-00288,Female,0,No,No,36,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.32,1413.01,No
CUST-00289,Female,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,88.79,717.64,Yes
CUST-00290,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,One year,Yes,Mailed check,55.56,2890.63,No
CUST-00291,Male,0,No,No,21,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,22.2,480.67,No
CUST-00292,Male,0,No,No,54,No,Yes,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),71.62,4086.73,No
CUST-00293,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,65.73,3317.62,No
CUST-00294,Female,0,No,No,36,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),58.55,2279.83,No
CUST-00295,Female,0,Yes,Yes,32,Yes,No,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,56.88,1809.21,No
CUST-00296,Female,0,No,No,66,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.13,2201.52,No
CUST-00297,Male,0,Yes,No,63,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),32.87,2225.74,No
CUST-00298,Female,0,No,Yes,71,Yes,No phone service,No,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,21.75,1477.02,No
CUST-00299,Female,0,No,Yes,1,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,No,Mailed check,59.22,56.21,Yes
CUST-00300,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,81.64,2135.12,Yes
CUST-00301,Male,0,No,No,8,No,Yes,No,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),52.44,439.53,No
CUST-00302,Male,0,Yes,Yes,10,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.63,940.3,Yes
CUST-00303,Male,1,No,No,68,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Credit card (automatic),53.45,3472.29,No
CUST-00304,Male,0,No,No,26,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,One year,No,Electronic check,35.8,861.91,No
CUST-00305,Male,0,No,No,8,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,35.24,256.13,No
CUST-00306,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,76.88,1227.09,No
CUST-00307,Female,1,No,No,2,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),79.54,149.33,No
CUST-00308,Male,0,No,No,38,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.69,2763.39,No
CUST-00309,Male,0,Yes,No,42,Yes,No,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,23.26,1064.85,No
CUST-00310,Female,1,No,No,26,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),81.63,2239.9,Yes
CUST-00311,Male,1,No,No,8,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,85.75,734.24,Yes
CUST-00312,Female,1,No,Yes,5,Yes,No,DSL,No,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),90.15,494.99,Yes
CUST-00313,Female,0,No,Yes,69,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.62,5324.43,No
CUST-00314,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,42.81,2386.25,No
CUST-00315,Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.73,482.55,No
CUST-00316,Male,0,No,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,62.5,1265.96,No
CUST-00317,Male,0,No,No,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,38.06,2027.5,No
CUST-00318,Female,1,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),25.7,908.59,No
CUST-00319,Female,0,Yes,No,54,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,68.92,3828.11,No
CUST-00320,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),63.03,544.33,Yes
CUST-00321,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,Yes,Yes,No,Yes,Two year,Yes,Mailed check,24.36,75.9,No
